Store,Date,Temperature,Unemployment
17,1/07/2011,67.39,6.745
17,8/07/2011,70.6,6.745
17,15/07/2011,67.93,6.745
17,22/07/2011,69.82,6.745
17,29/07/2011,68.59,6.745
17,5/08/2011,65.71,6.745
17,12/08/2011,64.79,6.745
17,19/08/2011,67.59,6.745
17,26/08/2011,72.04,6.745
17,2/09/2011,69.31,6.745
17,9/09/2011,61.94,6.745
17,16/09/2011,61.48,6.745
17,23/09/2011,56.96,6.745
17,30/09/2011,61.4,6.745
17,7/10/2011,54.4,6.617
17,14/10/2011,47.69,6.617
17,21/10/2011,47.27,6.617
17,28/10/2011,41.89,6.617
17,4/11/2011,37.52,6.617
17,11/11/2011,27.61,6.617
17,18/11/2011,32.93,6.617
17,25/11/2011,32.81,6.617
17,2/12/2011,26.47,6.617
17,9/12/2011,17.56,6.617
17,16/12/2011,21.07,6.617
17,23/12/2011,18.76,6.617
17,30/12/2011,26.73,6.617
17,6/01/2012,27.64,6.403
17,13/01/2012,20.28,6.403
17,20/01/2012,27.26,6.403
17,27/01/2012,29.99,6.403
17,3/02/2012,26.26,6.403
17,10/02/2012,23.63,6.403
17,17/02/2012,30.76,6.403
17,24/02/2012,30.01,6.403
17,2/03/2012,26.28,6.403
17,9/03/2012,32.02,6.403
17,16/03/2012,43.69,6.403
17,23/03/2012,40.69,6.403
17,30/03/2012,45.29,6.403
17,6/04/2012,43.92,6.235
17,13/04/2012,46.94,6.235
17,20/04/2012,47.69,6.235
17,27/04/2012,59.11,6.235
17,4/05/2012,48.86,6.235
17,11/05/2012,49.96,6.235
17,18/05/2012,59.67,6.235
17,25/05/2012,55.69,6.235
17,1/06/2012,54.13,6.235
17,8/06/2012,60.51,6.235
17,15/06/2012,56.67,6.235
17,22/06/2012,62.9,6.235
17,29/06/2012,71.14,6.235
17,6/07/2012,68.91,5.936
17,13/07/2012,72.94,5.936
17,20/07/2012,70.59,5.936
17,27/07/2012,74.2,5.936
17,3/08/2012,72.94,5.936
17,10/08/2012,73.29,5.936
17,17/08/2012,70.98,5.936
17,24/08/2012,68.89,5.936
17,31/08/2012,68.07,5.936
17,7/09/2012,61.99,5.936
17,14/09/2012,59.64,5.936
17,21/09/2012,58.43,5.936
17,28/09/2012,57.77,5.936
17,5/10/2012,52.81,5.527
17,12/10/2012,44.82,5.527
17,19/10/2012,48.16,5.527
17,26/10/2012,39.94,5.527
17,2/11/2012,42.44,5.527
17,9/11/2012,42.61,5.527
17,16/11/2012,28.61,5.527
17,23/11/2012,39.65,5.527
17,30/11/2012,33.56,5.527
17,7/12/2012,38.92,5.527
17,14/12/2012,29.89,5.527
17,21/12/2012,23.83,5.527
17,28/12/2012,23.98,5.527
17,4/01/2013,2.45,5.275
17,11/01/2013,16.27,5.275
17,18/01/2013,0.25,5.275
17,25/01/2013,11.15,5.275
17,1/02/2013,28.23,5.275
17,8/02/2013,26.01,5.275
17,15/02/2013,23.29,5.275
17,22/02/2013,25.32,5.275
17,1/03/2013,20.33,5.275
17,8/03/2013,30.08,5.275
17,15/03/2013,35.68,5.275
17,22/03/2013,34.72,5.275
17,29/03/2013,33.64,5.275
17,5/04/2013,48.5,5.213
17,12/04/2013,41.34,5.213
17,19/04/2013,36.22,5.213
17,26/04/2013,42.46,5.213
17,3/05/2013,48.09,NA
17,10/05/2013,54.74,NA
17,17/05/2013,63.32,NA
17,24/05/2013,52.33,NA
17,31/05/2013,53.72,NA
17,7/06/2013,59.66,NA
17,14/06/2013,66.68,NA
17,21/06/2013,60.76,NA
17,28/06/2013,65.44,NA
17,5/07/2013,75.91,NA
17,12/07/2013,70.58,NA
17,19/07/2013,71.65,NA
17,26/07/2013,71.41,NA
18,5/02/2010,21.33,9.202
18,12/02/2010,26.41,9.202
18,19/02/2010,30.91,9.202
18,26/02/2010,35.42,9.202
18,5/03/2010,37.17,9.202
18,12/03/2010,42.39,9.202
18,19/03/2010,45.42,9.202
18,26/03/2010,47.55,9.202
18,2/04/2010,45.63,9.269
18,9/04/2010,59.91,9.269
18,16/04/2010,50.26,9.269
18,23/04/2010,50.3,9.269
18,30/04/2010,51.12,9.269
18,7/05/2010,65.64,9.269
18,14/05/2010,49.9,9.269
18,21/05/2010,60.27,9.269
18,28/05/2010,69.12,9.269
18,4/06/2010,70.28,9.269
18,11/06/2010,64.08,9.269
18,18/06/2010,65.96,9.269
18,25/06/2010,74.04,9.269
18,2/07/2010,71.22,9.342
18,9/07/2010,79.75,9.342
18,16/07/2010,76.9,9.342
18,23/07/2010,75.71,9.342
18,30/07/2010,75.79,9.342
18,6/08/2010,73.67,9.342
18,13/08/2010,74.19,9.342
18,20/08/2010,71.76,9.342
18,27/08/2010,67.05,9.342
18,3/09/2010,75.42,9.342
18,10/09/2010,67.09,9.342
18,17/09/2010,60.94,9.342
18,24/09/2010,64.82,9.342
18,1/10/2010,67.76,9.331
18,8/10/2010,54.73,9.331
18,15/10/2010,52.02,9.331
18,22/10/2010,47.12,9.331
18,29/10/2010,55.85,9.331
18,5/11/2010,42.05,9.331
18,12/11/2010,43.17,9.331
18,19/11/2010,45.26,9.331
18,26/11/2010,40.81,9.331
18,3/12/2010,37.09,9.331
18,10/12/2010,25.64,9.331
18,17/12/2010,27.4,9.331
18,24/12/2010,28.16,9.331
18,31/12/2010,26.1,9.331
18,7/01/2011,30.1,9.131
18,14/01/2011,22.69,9.131
18,21/01/2011,22.55,9.131
18,28/01/2011,14.84,9.131
18,4/02/2011,20.79,9.131
18,11/02/2011,24.3,9.131
18,18/02/2011,31.59,9.131
18,25/02/2011,26.15,9.131
18,4/03/2011,28.49,9.131
18,11/03/2011,38.4,9.131
18,18/03/2011,41.12,9.131
18,25/03/2011,36.65,9.131
18,1/04/2011,35.06,8.975
18,8/04/2011,43.32,8.975
18,15/04/2011,49.91,8.975
18,22/04/2011,45.99,8.975
18,29/04/2011,58.82,8.975
18,6/05/2011,54.17,8.975
18,13/05/2011,58.48,8.975
18,20/05/2011,57.55,8.975
18,27/05/2011,64.6,8.975
18,3/06/2011,70.9,8.975
18,10/06/2011,69.49,8.975
18,17/06/2011,63.23,8.975
18,24/06/2011,67.41,8.975
18,1/07/2011,69.75,8.89
18,8/07/2011,73.12,8.89
18,15/07/2011,74.36,8.89
18,22/07/2011,78.68,8.89
18,29/07/2011,73.85,8.89
18,5/08/2011,74.58,8.89
18,12/08/2011,73.57,8.89
18,19/08/2011,69.24,8.89
18,26/08/2011,70.32,8.89
18,2/09/2011,68.23,8.89
18,9/09/2011,68.11,8.89
18,16/09/2011,66.23,8.89
18,23/09/2011,60.44,8.89
18,30/09/2011,69.01,8.89
18,7/10/2011,54.65,8.471
18,14/10/2011,60.26,8.471
18,21/10/2011,55.83,8.471
18,28/10/2011,45.61,8.471
18,4/11/2011,38.29,8.471
18,11/11/2011,45.69,8.471
18,18/11/2011,47.88,8.471
18,25/11/2011,41.97,8.471
18,2/12/2011,46.25,8.471
18,9/12/2011,42.36,8.471
18,16/12/2011,35.52,8.471
18,23/12/2011,35.78,8.471
18,30/12/2011,32.36,8.471
18,6/01/2012,31.27,8.075
18,13/01/2012,35.25,8.075
18,20/01/2012,24.2,8.075
18,27/01/2012,30.44,8.075
18,3/02/2012,37.62,8.075
18,10/02/2012,32.83,8.075
18,17/02/2012,32.87,8.075
18,24/02/2012,36.34,8.075
18,2/03/2012,33.59,8.075
18,9/03/2012,38.1,8.075
18,16/03/2012,45.84,8.075
18,23/03/2012,58.06,8.075
18,30/03/2012,45.35,8.075
18,6/04/2012,43.8,8.304
18,13/04/2012,47.75,8.304
18,20/04/2012,60.88,8.304
18,27/04/2012,50.43,8.304
18,4/05/2012,49.66,8.304
18,11/05/2012,57.44,8.304
18,18/05/2012,62.31,8.304
18,25/05/2012,65.48,8.304
18,1/06/2012,71.42,8.304
18,8/06/2012,59.1,8.304
18,15/06/2012,66.58,8.304
18,22/06/2012,70.92,8.304
18,29/06/2012,70.17,8.304
18,6/07/2012,76.08,8.535
18,13/07/2012,75.09,8.535
18,20/07/2012,77.43,8.535
18,27/07/2012,72.97,8.535
18,3/08/2012,72.67,8.535
18,10/08/2012,75.7,8.535
18,17/08/2012,73.25,8.535
18,24/08/2012,68.52,8.535
18,31/08/2012,70.09,8.535
18,7/09/2012,71.85,8.535
18,14/09/2012,64.45,8.535
18,21/09/2012,60.23,8.535
18,28/09/2012,58.24,8.535
18,5/10/2012,59.68,8.243
18,12/10/2012,50.97,8.243
18,19/10/2012,51.96,8.243
18,26/10/2012,56.09,8.243
18,2/11/2012,53.32,8.243
18,9/11/2012,37.39,8.243
18,16/11/2012,43.74,8.243
18,23/11/2012,36.33,8.243
18,30/11/2012,34.72,8.243
18,7/12/2012,37.27,8.243
18,14/12/2012,37.44,8.243
18,21/12/2012,37.44,8.243
18,28/12/2012,31.33,8.243
18,4/01/2013,23.66,7.942
18,11/01/2013,31.74,7.942
18,18/01/2013,35.16,7.942
18,25/01/2013,21.29,7.942
18,1/02/2013,29.18,7.942
18,8/02/2013,24.59,7.942
18,15/02/2013,29.52,7.942
18,22/02/2013,27.2,7.942
18,1/03/2013,35.8,7.942
18,8/03/2013,33.61,7.942
18,15/03/2013,38.75,7.942
18,22/03/2013,30.43,7.942
18,29/03/2013,39.18,7.942
18,5/04/2013,40.65,7.788
18,12/04/2013,47.92,7.788
18,19/04/2013,49.59,7.788
18,26/04/2013,47.98,7.788
18,3/05/2013,55.96,NA
18,10/05/2013,58.74,NA
18,17/05/2013,56.18,NA
18,24/05/2013,63.17,NA
18,31/05/2013,60.42,NA
18,7/06/2013,66.55,NA
18,14/06/2013,62.06,NA
18,21/06/2013,65.92,NA
18,28/06/2013,75.07,NA
18,5/07/2013,77.15,NA
18,12/07/2013,77.34,NA
18,19/07/2013,80.48,NA
18,26/07/2013,73.31,NA
19,5/02/2010,20.96,8.35
19,12/02/2010,23.22,8.35
19,19/02/2010,28.57,8.35
19,26/02/2010,30.33,8.35
19,5/03/2010,32.92,8.35
19,12/03/2010,39.06,8.35
19,19/03/2010,43.74,8.35
19,26/03/2010,39.07,8.35
19,2/04/2010,45.26,8.185
19,9/04/2010,55.66,8.185
19,16/04/2010,49.67,8.185
19,23/04/2010,46.87,8.185
19,30/04/2010,49.89,8.185
19,7/05/2010,62.54,8.185
19,14/05/2010,46.53,8.185
19,21/05/2010,57.53,8.185
19,28/05/2010,68.85,8.185
19,4/06/2010,68.88,8.185
19,11/06/2010,61.64,8.185
19,18/06/2010,66.25,8.185
19,25/06/2010,72.3,8.185
19,2/07/2010,66.25,8.099
19,9/07/2010,78.22,8.099
19,16/07/2010,74.6,8.099
19,23/07/2010,74.68,8.099
19,30/07/2010,72.83,8.099
19,6/08/2010,74.2,8.099
19,13/08/2010,72.71,8.099
19,20/08/2010,72.22,8.099
19,27/08/2010,66.4,8.099
19,3/09/2010,74.69,8.099
19,10/09/2010,63.36,8.099
19,17/09/2010,58.68,8.099
19,24/09/2010,63.43,8.099
19,1/10/2010,59.91,8.067
19,8/10/2010,53.74,8.067
19,15/10/2010,51.32,8.067
19,22/10/2010,48.45,8.067
19,29/10/2010,56.11,8.067
19,5/11/2010,41.78,8.067
19,12/11/2010,40.3,8.067
19,19/11/2010,44.22,8.067
19,26/11/2010,42.62,8.067
19,3/12/2010,36.64,8.067
19,10/12/2010,25.12,8.067
19,17/12/2010,26.83,8.067
19,24/12/2010,26.05,8.067
19,31/12/2010,28.65,8.067
19,7/01/2011,31.34,7.771
19,14/01/2011,21.68,7.771
19,21/01/2011,22.8,7.771
19,28/01/2011,20.66,7.771
19,4/02/2011,21.02,7.771
19,11/02/2011,21.79,7.771
19,18/02/2011,34.74,7.771
19,25/02/2011,23.24,7.771
19,4/03/2011,29.28,7.771
19,11/03/2011,35.59,7.771
19,18/03/2011,40.32,7.771
19,25/03/2011,33.26,7.771
19,1/04/2011,30.68,7.658
19,8/04/2011,41.26,7.658
19,15/04/2011,48.67,7.658
19,22/04/2011,41.66,7.658
19,29/04/2011,54.23,7.658
19,6/05/2011,50.43,7.658
19,13/05/2011,54.2,7.658
19,20/05/2011,52.8,7.658
19,27/05/2011,63.2,7.658
19,3/06/2011,66.01,7.658
19,10/06/2011,68.26,7.658
19,17/06/2011,64.02,7.658
19,24/06/2011,68.4,7.658
19,1/07/2011,67.64,7.806
19,8/07/2011,73.2,7.806
19,15/07/2011,73.7,7.806
19,22/07/2011,79.37,7.806
19,29/07/2011,74.86,7.806
19,5/08/2011,73.84,7.806
19,12/08/2011,70.92,7.806
19,19/08/2011,71.14,7.806
19,26/08/2011,69.34,7.806
19,2/09/2011,69.27,7.806
19,9/09/2011,68.28,7.806
19,16/09/2011,62.76,7.806
19,23/09/2011,61.32,7.806
19,30/09/2011,64.99,7.806
19,7/10/2011,53.1,7.866
19,14/10/2011,61.86,7.866
19,21/10/2011,52.05,7.866
19,28/10/2011,46.49,7.866
19,4/11/2011,44.97,7.866
19,11/11/2011,48.22,7.866
19,18/11/2011,48.21,7.866
19,25/11/2011,42.75,7.866
19,2/12/2011,45.67,7.866
19,9/12/2011,40.18,7.866
19,16/12/2011,37.07,7.866
19,23/12/2011,36.09,7.866
19,30/12/2011,31.65,7.866
19,6/01/2012,31.84,7.943
19,13/01/2012,37.08,7.943
19,20/01/2012,23.44,7.943
19,27/01/2012,32.41,7.943
19,3/02/2012,36.22,7.943
19,10/02/2012,32.61,7.943
19,17/02/2012,30.95,7.943
19,24/02/2012,33.91,7.943
19,2/03/2012,34.83,7.943
19,9/03/2012,38.15,7.943
19,16/03/2012,48.2,7.943
19,23/03/2012,56.72,7.943
19,30/03/2012,43.47,7.943
19,6/04/2012,40.23,8.15
19,13/04/2012,44.42,8.15
19,20/04/2012,55.2,8.15
19,27/04/2012,42.45,8.15
19,4/05/2012,50.76,8.15
19,11/05/2012,55.33,8.15
19,18/05/2012,58.81,8.15
19,25/05/2012,67.79,8.15
19,1/06/2012,68.18,8.15
19,8/06/2012,60.19,8.15
19,15/06/2012,68.19,8.15
19,22/06/2012,75.83,8.15
19,29/06/2012,69.92,8.15
19,6/07/2012,76.07,8.193
19,13/07/2012,73.17,8.193
19,20/07/2012,76.17,8.193
19,27/07/2012,74.43,8.193
19,3/08/2012,73.41,8.193
19,10/08/2012,74.45,8.193
19,17/08/2012,69.83,8.193
19,24/08/2012,66.66,8.193
19,31/08/2012,71.85,8.193
19,7/09/2012,72.2,8.193
19,14/09/2012,65.08,8.193
19,21/09/2012,60.62,8.193
19,28/09/2012,56.81,8.193
19,5/10/2012,59.86,7.992
19,12/10/2012,48.29,7.992
19,19/10/2012,53.44,7.992
19,26/10/2012,56.49,7.992
19,2/11/2012,46.81,7.992
19,9/11/2012,36.61,7.992
19,16/11/2012,45.1,7.992
19,23/11/2012,40.84,7.992
19,30/11/2012,34.69,7.992
19,7/12/2012,43.1,7.992
19,14/12/2012,37.84,7.992
19,21/12/2012,40.4,7.992
19,28/12/2012,29.58,7.992
19,4/01/2013,25.22,8.036
19,11/01/2013,34.91,8.036
19,18/01/2013,37.22,8.036
19,25/01/2013,20.04,8.036
19,1/02/2013,31.51,8.036
19,8/02/2013,22.82,8.036
19,15/02/2013,30.73,8.036
19,22/02/2013,24.1,8.036
19,1/03/2013,33.74,8.036
19,8/03/2013,29.44,8.036
19,15/03/2013,38.92,8.036
19,22/03/2013,28.07,8.036
19,29/03/2013,36.39,8.036
19,5/04/2013,36.94,7.806
19,12/04/2013,43.78,7.806
19,19/04/2013,51.88,7.806
19,26/04/2013,47.33,7.806
19,3/05/2013,59.08,NA
19,10/05/2013,59.31,NA
19,17/05/2013,52.54,NA
19,24/05/2013,62.35,NA
19,31/05/2013,62.2,NA
19,7/06/2013,62.27,NA
19,14/06/2013,62.27,NA
19,21/06/2013,63.62,NA
19,28/06/2013,74.7,NA
19,5/07/2013,69.81,NA
19,12/07/2013,74.12,NA
19,19/07/2013,79.15,NA
19,26/07/2013,68.96,NA
20,5/02/2010,25.92,8.187
20,12/02/2010,22.12,8.187
20,19/02/2010,25.43,8.187
20,26/02/2010,32.32,8.187
20,5/03/2010,31.75,8.187
20,12/03/2010,43.82,8.187
20,19/03/2010,47.32,8.187
20,26/03/2010,50.49,8.187
20,2/04/2010,51,7.856
20,9/04/2010,65.1,7.856
20,16/04/2010,55.43,7.856
20,23/04/2010,50.65,7.856
20,30/04/2010,54.75,7.856
20,7/05/2010,66.74,7.856
20,14/05/2010,55.91,7.856
20,21/05/2010,60.38,7.856
20,28/05/2010,70.97,7.856
20,4/06/2010,72.52,7.856
20,11/06/2010,67.32,7.856
20,18/06/2010,72.62,7.856
20,25/06/2010,75.17,7.856
20,2/07/2010,70.1,7.527
20,9/07/2010,78.09,7.527
20,16/07/2010,75.14,7.527
20,23/07/2010,77.75,7.527
20,30/07/2010,76.03,7.527
20,6/08/2010,74.57,7.527
20,13/08/2010,75.98,7.527
20,20/08/2010,75.34,7.527
20,27/08/2010,70.51,7.527
20,3/09/2010,75.5,7.527
20,10/09/2010,65.02,7.527
20,17/09/2010,65.28,7.527
20,24/09/2010,69.37,7.527
20,1/10/2010,61.08,7.484
20,8/10/2010,51.5,7.484
20,15/10/2010,59.17,7.484
20,22/10/2010,50.52,7.484
20,29/10/2010,57.56,7.484
20,5/11/2010,42.78,7.484
20,12/11/2010,42.38,7.484
20,19/11/2010,45.88,7.484
20,26/11/2010,46.66,7.484
20,3/12/2010,35.47,7.484
20,10/12/2010,24.27,7.484
20,17/12/2010,24.07,7.484
20,24/12/2010,25.17,7.484
20,31/12/2010,28.85,7.484
20,7/01/2011,31.43,7.343
20,14/01/2011,20.39,7.343
20,21/01/2011,27.43,7.343
20,28/01/2011,23.21,7.343
20,4/02/2011,28.58,7.343
20,11/02/2011,25.38,7.343
20,18/02/2011,42.95,7.343
20,25/02/2011,33.2,7.343
20,4/03/2011,37.33,7.343
20,11/03/2011,39.53,7.343
20,18/03/2011,44.8,7.343
20,25/03/2011,44.83,7.343
20,1/04/2011,32.43,7.287
20,8/04/2011,47.09,7.287
20,15/04/2011,55,7.287
20,22/04/2011,52.56,7.287
20,29/04/2011,62.97,7.287
20,6/05/2011,53.41,7.287
20,13/05/2011,62.26,7.287
20,20/05/2011,59.01,7.287
20,27/05/2011,69.12,7.287
20,3/06/2011,73.51,7.287
20,10/06/2011,73.64,7.287
20,17/06/2011,66.41,7.287
20,24/06/2011,72.4,7.287
20,1/07/2011,69.66,7.274
20,8/07/2011,74.69,7.274
20,15/07/2011,74.88,7.274
20,22/07/2011,78.89,7.274
20,29/07/2011,77.47,7.274
20,5/08/2011,77.8,7.274
20,12/08/2011,73.52,7.274
20,19/08/2011,71.25,7.274
20,26/08/2011,70.15,7.274
20,2/09/2011,70.82,7.274
20,9/09/2011,68.74,7.274
20,16/09/2011,64.02,7.274
20,23/09/2011,62.15,7.274
20,30/09/2011,63.44,7.274
20,7/10/2011,52.42,7.082
20,14/10/2011,62.54,7.082
20,21/10/2011,53.69,7.082
20,28/10/2011,49.36,7.082
20,4/11/2011,43.88,7.082
20,11/11/2011,47.27,7.082
20,18/11/2011,49.3,7.082
20,25/11/2011,46.38,7.082
20,2/12/2011,46.32,7.082
20,9/12/2011,41.64,7.082
20,16/12/2011,37.16,7.082
20,23/12/2011,40.19,7.082
20,30/12/2011,36.35,7.082
20,6/01/2012,33.42,6.961
20,13/01/2012,37.79,6.961
20,20/01/2012,27.65,6.961
20,27/01/2012,37.19,6.961
20,3/02/2012,39.93,6.961
20,10/02/2012,33.47,6.961
20,17/02/2012,31.11,6.961
20,24/02/2012,39.79,6.961
20,2/03/2012,39.98,6.961
20,9/03/2012,41.14,6.961
20,16/03/2012,53.73,6.961
20,23/03/2012,66.11,6.961
20,30/03/2012,51.52,6.961
20,6/04/2012,50.06,7.139
20,13/04/2012,45.68,7.139
20,20/04/2012,60.11,7.139
20,27/04/2012,47.64,7.139
20,4/05/2012,62.74,7.139
20,11/05/2012,63.19,7.139
20,18/05/2012,60.99,7.139
20,25/05/2012,70.04,7.139
20,1/06/2012,73.67,7.139
20,8/06/2012,62.01,7.139
20,15/06/2012,71.51,7.139
20,22/06/2012,76.51,7.139
20,29/06/2012,74.15,7.139
20,6/07/2012,79.2,7.28
20,13/07/2012,78.27,7.28
20,20/07/2012,76.04,7.28
20,27/07/2012,74.6,7.28
20,3/08/2012,74.73,7.28
20,10/08/2012,75.4,7.28
20,17/08/2012,69.57,7.28
20,24/08/2012,68.27,7.28
20,31/08/2012,72.66,7.28
20,7/09/2012,76.36,7.28
20,14/09/2012,64.84,7.28
20,21/09/2012,60.94,7.28
20,28/09/2012,58.65,7.28
20,5/10/2012,60.77,7.293
20,12/10/2012,47.2,7.293
20,19/10/2012,56.26,7.293
20,26/10/2012,60.04,7.293
20,2/11/2012,42.33,7.293
20,9/11/2012,37.58,7.293
20,16/11/2012,45.38,7.293
20,23/11/2012,44.26,7.293
20,30/11/2012,34.99,7.293
20,7/12/2012,48.4,7.293
20,14/12/2012,41.26,7.293
20,21/12/2012,43.49,7.293
20,28/12/2012,30.97,7.293
20,4/01/2013,26.12,7.439
20,11/01/2013,34.73,7.439
20,18/01/2013,40.46,7.439
20,25/01/2013,22.34,7.439
20,1/02/2013,35.43,7.439
20,8/02/2013,25.38,7.439
20,15/02/2013,34.8,7.439
20,22/02/2013,25.65,7.439
20,1/03/2013,34.88,7.439
20,8/03/2013,31.28,7.439
20,15/03/2013,41.02,7.439
20,22/03/2013,33.76,7.439
20,29/03/2013,35.89,7.439
20,5/04/2013,39.5,7.191
20,12/04/2013,61.38,7.191
20,19/04/2013,59.07,7.191
20,26/04/2013,48.64,7.191
20,3/05/2013,60.12,NA
20,10/05/2013,61.35,NA
20,17/05/2013,57.93,NA
20,24/05/2013,67.35,NA
20,31/05/2013,62.24,NA
20,7/06/2013,67.08,NA
20,14/06/2013,67.83,NA
20,21/06/2013,68.35,NA
20,28/06/2013,74.02,NA
20,5/07/2013,72.97,NA
20,12/07/2013,72.59,NA
20,19/07/2013,77.5,NA
20,26/07/2013,69.49,NA
21,5/02/2010,39.05,8.324
21,12/02/2010,37.77,8.324
21,19/02/2010,39.75,8.324
21,26/02/2010,45.31,8.324
21,5/03/2010,48.61,8.324
21,12/03/2010,57.1,8.324
21,19/03/2010,54.68,8.324
21,26/03/2010,51.66,8.324
21,2/04/2010,64.12,8.2
21,9/04/2010,65.74,8.2
21,16/04/2010,67.87,8.2
21,23/04/2010,64.21,8.2
21,30/04/2010,66.93,8.2
21,7/05/2010,70.87,8.2
21,14/05/2010,73.08,8.2
21,21/05/2010,74.24,8.2
21,28/05/2010,80.94,8.2
21,4/06/2010,82.68,8.2
21,11/06/2010,83.51,8.2
21,18/06/2010,86.18,8.2
21,25/06/2010,87.01,8.2
21,2/07/2010,82.29,8.099
21,9/07/2010,81.67,8.099
21,16/07/2010,85.61,8.099
21,23/07/2010,87.17,8.099
21,30/07/2010,83.59,8.099
21,6/08/2010,90.3,8.099
21,13/08/2010,89.65,8.099
21,20/08/2010,89.58,8.099
21,27/08/2010,86.2,8.099
21,3/09/2010,82.57,8.099
21,10/09/2010,79.3,8.099
21,17/09/2010,83.03,8.099
21,24/09/2010,80.79,8.099
21,1/10/2010,70.28,8.163
21,8/10/2010,65.76,8.163
21,15/10/2010,68.61,8.163
21,22/10/2010,70.72,8.163
21,29/10/2010,67.51,8.163
21,5/11/2010,58.71,8.163
21,12/11/2010,60.95,8.163
21,19/11/2010,51.71,8.163
21,26/11/2010,62.96,8.163
21,3/12/2010,50.43,8.163
21,10/12/2010,46.35,8.163
21,17/12/2010,48.63,8.163
21,24/12/2010,51.29,8.163
21,31/12/2010,47.19,8.163
21,7/01/2011,44.24,8.028
21,14/01/2011,34.14,8.028
21,21/01/2011,42.72,8.028
21,28/01/2011,44.04,8.028
21,4/02/2011,36.33,8.028
21,11/02/2011,34.61,8.028
21,18/02/2011,59.87,8.028
21,25/02/2011,61.27,8.028
21,4/03/2011,59.52,8.028
21,11/03/2011,54.69,8.028
21,18/03/2011,63.26,8.028
21,25/03/2011,70.33,8.028
21,1/04/2011,56.36,7.931
21,8/04/2011,68.62,7.931
21,15/04/2011,71.01,7.931
21,22/04/2011,70.79,7.931
21,29/04/2011,70.19,7.931
21,6/05/2011,61.87,7.931
21,13/05/2011,75.04,7.931
21,20/05/2011,68.36,7.931
21,27/05/2011,76.86,7.931
21,3/06/2011,83.82,7.931
21,10/06/2011,84.71,7.931
21,17/06/2011,87.54,7.931
21,24/06/2011,85.72,7.931
21,1/07/2011,87.57,7.852
21,8/07/2011,89.16,7.852
21,15/07/2011,91.05,7.852
21,22/07/2011,90.27,7.852
21,29/07/2011,91.56,7.852
21,5/08/2011,94.22,7.852
21,12/08/2011,92.32,7.852
21,19/08/2011,90.11,7.852
21,26/08/2011,92.07,7.852
21,2/09/2011,91.94,7.852
21,9/09/2011,78.87,7.852
21,16/09/2011,80.62,7.852
21,23/09/2011,75.68,7.852
21,30/09/2011,78.91,7.852
21,7/10/2011,71.64,7.441
21,14/10/2011,69.79,7.441
21,21/10/2011,65.16,7.441
21,28/10/2011,65.46,7.441
21,4/11/2011,56.01,7.441
21,11/11/2011,59.8,7.441
21,18/11/2011,61.9,7.441
21,25/11/2011,56.43,7.441
21,2/12/2011,48.72,7.441
21,9/12/2011,41.44,7.441
21,16/12/2011,50.56,7.441
21,23/12/2011,46.54,7.441
21,30/12/2011,45.16,7.441
21,6/01/2012,48.1,7.057
21,13/01/2012,45,7.057
21,20/01/2012,52.21,7.057
21,27/01/2012,50.79,7.057
21,3/02/2012,55.83,7.057
21,10/02/2012,46.52,7.057
21,17/02/2012,45.03,7.057
21,24/02/2012,54.81,7.057
21,2/03/2012,59.3,7.057
21,9/03/2012,57.16,7.057
21,16/03/2012,63.39,7.057
21,23/03/2012,62.96,7.057
21,30/03/2012,67.87,7.057
21,6/04/2012,69.02,6.891
21,13/04/2012,69.03,6.891
21,20/04/2012,66.97,6.891
21,27/04/2012,69.21,6.891
21,4/05/2012,77.53,6.891
21,11/05/2012,74.14,6.891
21,18/05/2012,72.42,6.891
21,25/05/2012,79.49,6.891
21,1/06/2012,79.24,6.891
21,8/06/2012,79.47,6.891
21,15/06/2012,81.51,6.891
21,22/06/2012,81.78,6.891
21,29/06/2012,88.05,6.891
21,6/07/2012,85.26,6.565
21,13/07/2012,82.51,6.565
21,20/07/2012,84.25,6.565
21,27/07/2012,88.09,6.565
21,3/08/2012,91.57,6.565
21,10/08/2012,89.57,6.565
21,17/08/2012,85.55,6.565
21,24/08/2012,77.72,6.565
21,31/08/2012,83.58,6.565
21,7/09/2012,88.4,6.565
21,14/09/2012,76.1,6.565
21,21/09/2012,71.54,6.565
21,28/09/2012,80.38,6.565
21,5/10/2012,70.28,6.17
21,12/10/2012,61.53,6.17
21,19/10/2012,68.52,6.17
21,26/10/2012,70.5,6.17
21,2/11/2012,56.96,6.17
21,9/11/2012,63.81,6.17
21,16/11/2012,54.06,6.17
21,23/11/2012,58.85,6.17
21,30/11/2012,53.59,6.17
21,7/12/2012,64.28,6.17
21,14/12/2012,47.55,6.17
21,21/12/2012,55.81,6.17
21,28/12/2012,41.89,6.17
21,4/01/2013,39.19,6.237
21,11/01/2013,47.52,6.237
21,18/01/2013,41.19,6.237
21,25/01/2013,52.38,6.237
21,1/02/2013,55.38,6.237
21,8/02/2013,57.87,6.237
21,15/02/2013,50.02,6.237
21,22/02/2013,49.09,6.237
21,1/03/2013,46.28,6.237
21,8/03/2013,52.76,6.237
21,15/03/2013,56.28,6.237
21,22/03/2013,61.41,6.237
21,29/03/2013,51.35,6.237
21,5/04/2013,58.8,6.112
21,12/04/2013,61.27,6.112
21,19/04/2013,67.52,6.112
21,26/04/2013,58.66,6.112
21,3/05/2013,65.51,NA
21,10/05/2013,65.62,NA
